"state","state_name","county","fips","ClusterRank"
"MT","Montana","Silver Bow County",30093,"Low 1"
"MT","Montana","Stillwater County",30095,"Low 2"
"MT","Montana","Sweet Grass County",30097,"Low 2"
"MT","Montana","Teton County",30099,"Low 2"
"MT","Montana","Toole County",30101,"Low 2"
"MT","Montana","Treasure County",30103,"Low 2"
"MT","Montana","Valley County",30105,"Low 2"
"MT","Montana","Wheatland County",30107,"Low 2"
"MT","Montana","Wibaux County",30109,"Low 2"
"MT","Montana","Yellowstone County",30111,"Low 2"
"NE","Nebraska","Adams County",31001,"Mid 1"
"NE","Nebraska","Antelope County",31003,"Mid 1"
"NE","Nebraska","Arthur County",31005,"Low 3"
"NE","Nebraska","Banner County",31007,"Low 2"
"NE","Nebraska","Blaine County",31009,"Low 3"
"NE","Nebraska","Boone County",31011,"Mid 1"
"NE","Nebraska","Box Butte County",31013,"Low 2"
"NE","Nebraska","Boyd County",31015,"Mid 1"
"NE","Nebraska","Brown County",31017,"Mid 1"
"NE","Nebraska","Buffalo County",31019,"Mid 1"
"NE","Nebraska","Burt County",31021,"Mid 1"
"NE","Nebraska","Butler County",31023,"Mid 1"
"NE","Nebraska","Cass County",31025,"Mid 1"
"NE","Nebraska","Cedar County",31027,"Mid 1"
"NE","Nebraska","Chase County",31029,"Low 3"
"NE","Nebraska","Cherry County",31031,"Low 3"
"NE","Nebraska","Cheyenne County",31033,"Low 2"
"NE","Nebraska","Clay County",31035,"Mid 1"
"NE","Nebraska","Colfax County",31037,"Mid 1"
"NE","Nebraska","Cuming County",31039,"Mid 1"
"NE","Nebraska","Custer County",31041,"Mid 1"
"NE","Nebraska","Dakota County",31043,"Mid 1"
"NE","Nebraska","Dawes County",31045,"Low 2"
"NE","Nebraska","Dawson County",31047,"Mid 1"
"NE","Nebraska","Deuel County",31049,"Low 3"
"NE","Nebraska","Dixon County",31051,"Mid 1"
"NE","Nebraska","Dodge County",31053,"Mid 1"
"NE","Nebraska","Douglas County",31055,"Mid 1"
"NE","Nebraska","Dundy County",31057,"Low 3"
"NE","Nebraska","Fillmore County",31059,"Mid 1"
"NE","Nebraska","Franklin County",31061,"Mid 1"
"NE","Nebraska","Frontier County",31063,"Low 3"
"NE","Nebraska","Furnas County",31065,"High 3"
"NE","Nebraska","Gage County",31067,"Mid 3"
"NE","Nebraska","Garden County",31069,"Low 3"
"NE","Nebraska","Garfield County",31071,"Mid 1"
"NE","Nebraska","Gosper County",31073,"Mid 1"
"NE","Nebraska","Grant County",31075,"Low 3"
"NE","Nebraska","Greeley County",31077,"Mid 1"
"NE","Nebraska","Hall County",31079,"Mid 1"
"NE","Nebraska","Hamilton County",31081,"Mid 1"
"NE","Nebraska","Harlan County",31083,"Mid 1"
"NE","Nebraska","Hayes County",31085,"Low 3"
"NE","Nebraska","Hitchcock County",31087,"Low 3"
"NE","Nebraska","Holt County",31089,"Mid 1"
"NE","Nebraska","Hooker County",31091,"Low 3"
"NE","Nebraska","Howard County",31093,"Mid 1"
"NE","Nebraska","Jefferson County",31095,"Mid 3"
"NE","Nebraska","Johnson County",31097,"Mid 3"
"NE","Nebraska","Kearney County",31099,"Mid 1"
"NE","Nebraska","Keith County",31101,"Low 3"
"NE","Nebraska","Keya Paha County",31103,"Mid 1"
"NE","Nebraska","Kimball County",31105,"Low 2"
"NE","Nebraska","Knox County",31107,"Mid 1"
"NE","Nebraska","Lancaster County",31109,"Mid 1"
"NE","Nebraska","Lincoln County",31111,"Low 3"
"NE","Nebraska","Logan County",31113,"Low 3"
"NE","Nebraska","Loup County",31115,"Mid 1"
"NE","Nebraska","McPherson County",31117,"Low 3"
"NE","Nebraska","Madison County",31119,"Mid 1"
"NE","Nebraska","Merrick County",31121,"Mid 1"
"NE","Nebraska","Morrill County",31123,"Low 2"
"NE","Nebraska","Nance County",31125,"Mid 1"
"NE","Nebraska","Nemaha County",31127,"Mid 3"
"NE","Nebraska","Nuckolls County",31129,"Mid 1"
"NE","Nebraska","Otoe County",31131,"Mid 3"
"NE","Nebraska","Pawnee County",31133,"Mid 3"
"NE","Nebraska","Perkins County",31135,"Low 3"
"NE","Nebraska","Phelps County",31137,"Mid 1"
"NE","Nebraska","Pierce County",31139,"Mid 1"
"NE","Nebraska","Platte County",31141,"Mid 1"
"NE","Nebraska","Polk County",31143,"Mid 1"
"NE","Nebraska","Red Willow County",31145,"Low 3"
"NE","Nebraska","Richardson County",31147,"Mid 3"
"NE","Nebraska","Rock County",31149,"Mid 1"
"NE","Nebraska","Saline County",31151,"Mid 3"
"NE","Nebraska","Sarpy County",31153,"Mid 1"
"NE","Nebraska","Saunders County",31155,"Mid 1"
"NE","Nebraska","Scotts Bluff County",31157,"Low 3"
"NE","Nebraska","Seward County",31159,"Mid 1"
"NE","Nebraska","Sheridan County",31161,"Low 3"
"NE","Nebraska","Sherman County",31163,"Mid 1"
"NE","Nebraska","Sioux County",31165,"Low 2"
"NE","Nebraska","Stanton County",31167,"Mid 1"
"NE","Nebraska","Thayer County",31169,"Mid 1"
"NE","Nebraska","Thomas County",31171,"Low 3"
"NE","Nebraska","Thurston County",31173,"Mid 1"
"NE","Nebraska","Valley County",31175,"Mid 1"
"NE","Nebraska","Washington County",31177,"Mid 1"
"NE","Nebraska","Wayne County",31179,"Mid 1"
"NE","Nebraska","Webster County",31181,"Mid 1"
"NE","Nebraska","Wheeler County",31183,"Mid 1"
"NE","Nebraska","York County",31185,"Mid 1"
"NV","Nevada","Churchill County",32001,"Low 1"
"NV","Nevada","Clark County",32003,"Low 1"
"NV","Nevada","Douglas County",32005,"Low 1"
"NV","Nevada","Elko County",32007,"Low 1"
"NV","Nevada","Esmeralda County",32009,"Low 1"
"NV","Nevada","Eureka County",32011,"Low 1"
"NV","Nevada","Humboldt County",32013,"Low 1"
"NV","Nevada","Lander County",32015,"Low 1"
"NV","Nevada","Lincoln County",32017,"Low 1"
"NV","Nevada","Lyon County",32019,"Low 1"
"NV","Nevada","Mineral County",32021,"Low 1"
"NV","Nevada","Nye County",32023,"Low 1"
"NV","Nevada","Pershing County",32027,"Low 1"
"NV","Nevada","Storey County",32029,"Low 1"
"NV","Nevada","Washoe County",32031,"Low 1"
"NV","Nevada","White Pine County",32033,"Low 1"
"NV","Nevada","Carson City",32510,"Low 1"
"NH","New Hampshire","Belknap County",33001,"Mid 2"
"NH","New Hampshire","Carroll County",33003,"Low 3"
"NH","New Hampshire","Cheshire County",33005,"Mid 2"
"NH","New Hampshire","Coos County",33007,"Low 2"
"NH","New Hampshire","Grafton County",33009,"Low 3"
"NH","New Hampshire","Hillsborough County",33011,"Mid 2"
"NH","New Hampshire","Merrimack County",33013,"Mid 2"
"NH","New Hampshire","Rockingham County",33015,"Mid 2"
"NH","New Hampshire","Strafford County",33017,"Mid 2"
"NH","New Hampshire","Sullivan County",33019,"Low 3"
"NJ","New Jersey","Atlantic County",34001,"Mid 4"
"NJ","New Jersey","Bergen County",34003,"Mid 2"
"NJ","New Jersey","Burlington County",34005,"Mid 4"
"NJ","New Jersey","Camden County",34007,"Mid 4"
"NJ","New Jersey","Cape May County",34009,"Mid 4"
"NJ","New Jersey","Cumberland County",34011,"Mid 4"
"NJ","New Jersey","Essex County",34013,"Mid 2"
"NJ","New Jersey","Gloucester County",34015,"Mid 4"
"NJ","New Jersey","Hudson County",34017,"Mid 4"
"NJ","New Jersey","Hunterdon County",34019,"Mid 3"
"NJ","New Jersey","Mercer County",34021,"Mid 4"
"NJ","New Jersey","Middlesex County",34023,"Mid 2"
"NJ","New Jersey","Monmouth County",34025,"Mid 4"
"NJ","New Jersey","Morris County",34027,"Mid 4"
"NJ","New Jersey","Ocean County",34029,"Mid 4"
"NJ","New Jersey","Passaic County",34031,"Mid 2"
"NJ","New Jersey","Salem County",34033,"Mid 4"
"NJ","New Jersey","Somerset County",34035,"Mid 3"
"NJ","New Jersey","Sussex County",34037,"Mid 2"
"NJ","New Jersey","Union County",34039,"Mid 2"
"NJ","New Jersey","Warren County",34041,"Mid 2"
"NM","New Mexico","Bernalillo County",35001,"Low 2"
"NM","New Mexico","Catron County",35003,"Low 2"
"NM","New Mexico","Chaves County",35005,"Low 3"
"NM","New Mexico","Cibola County",35006,"Low 2"
"NM","New Mexico","Colfax County",35007,"Low 2"
"NM","New Mexico","Curry County",35009,"Low 3"
"NM","New Mexico","De Baca County",35011,"Low 3"
"NM","New Mexico","Dona Ana County",35013,"Low 2"
"NM","New Mexico","Eddy County",35015,"Low 3"
"NM","New Mexico","Grant County",35017,"Low 2"
"NM","New Mexico","Guadalupe County",35019,"Low 2"
"NM","New Mexico","Harding County",35021,"Low 3"
"NM","New Mexico","Hidalgo County",35023,"Low 2"
"NM","New Mexico","Lea County",35025,"Low 2"
"NM","New Mexico","Lincoln County",35027,"Low 2"
"NM","New Mexico","Los Alamos County",35028,"Low 2"
"NM","New Mexico","Luna County",35029,"Low 3"
"NM","New Mexico","McKinley County",35031,"Low 2"
"NM","New Mexico","Mora County",35033,"Low 2"
"NM","New Mexico","Otero County",35035,"Low 3"
"NM","New Mexico","Quay County",35037,"Low 3"
"NM","New Mexico","Rio Arriba County",35039,"Low 2"
"NM","New Mexico","Roosevelt County",35041,"Low 3"
"NM","New Mexico","Sandoval County",35043,"Low 2"
"NM","New Mexico","San Juan County",35045,"Low 1"
"NM","New Mexico","San Miguel County",35047,"Low 2"
"NM","New Mexico","Santa Fe County",35049,"Low 2"
"NM","New Mexico","Sierra County",35051,"Low 2"
"NM","New Mexico","Socorro County",35053,"Low 2"
"NM","New Mexico","Taos County",35055,"Low 2"
"NM","New Mexico","Torrance County",35057,"Low 2"
"NM","New Mexico","Union County",35059,"Low 2"
"NM","New Mexico","Valencia County",35061,"Low 2"
"NY","New York","Albany County",36001,"Mid 2"
"NY","New York","Allegany County",36003,"Mid 2"
"NY","New York","Bronx County",36005,"Mid 2"
"NY","New York","Broome County",36007,"Mid 2"
"NY","New York","Cattaraugus County",36009,"Mid 2"
"NY","New York","Cayuga County",36011,"Mid 2"
"NY","New York","Chautauqua County",36013,"Mid 2"
"NY","New York","Chemung County",36015,"Mid 2"
"NY","New York","Chenango County",36017,"Mid 2"
"NY","New York","Clinton County",36019,"Low 3"
"NY","New York","Columbia County",36021,"Mid 2"
"NY","New York","Cortland County",36023,"Mid 2"
"NY","New York","Delaware County",36025,"Mid 2"
"NY","New York","Dutchess County",36027,"Mid 2"
"NY","New York","Erie County",36029,"Mid 2"
"NY","New York","Essex County",36031,"Low 3"
"NY","New York","Franklin County",36033,"Low 3"
"NY","New York","Fulton County",36035,"Mid 2"
"NY","New York","Genesee County",36037,"Mid 2"
"NY","New York","Greene County",36039,"Mid 2"
"NY","New York","Hamilton County",36041,"Mid 2"
"NY","New York","Herkimer County",36043,"Mid 2"
"NY","New York","Jefferson County",36045,"Mid 2"
"NY","New York","Kings County",36047,"Mid 4"
"NY","New York","Lewis County",36049,"Mid 2"
"NY","New York","Livingston County",36051,"Mid 2"
"NY","New York","Madison County",36053,"Mid 2"
"NY","New York","Monroe County",36055,"Mid 2"
"NY","New York","Montgomery County",36057,"Mid 2"
"NY","New York","Nassau County",36059,"Mid 2"
"NY","New York","New York County",36061,"Mid 4"
"NY","New York","Niagara County",36063,"Mid 2"
"NY","New York","Oneida County",36065,"Mid 2"
"NY","New York","Onondaga County",36067,"Mid 2"
"NY","New York","Ontario County",36069,"Mid 2"
"NY","New York","Orange County",36071,"Mid 2"
"NY","New York","Orleans County",36073,"Mid 2"
"NY","New York","Oswego County",36075,"Mid 2"
"NY","New York","Otsego County",36077,"Mid 2"
"NY","New York","Putnam County",36079,"Mid 2"
"NY","New York","Queens County",36081,"Mid 2"
"NY","New York","Rensselaer County",36083,"Mid 2"
"NY","New York","Richmond County",36085,"Mid 2"
"NY","New York","Rockland County",36087,"Mid 2"
"NY","New York","St. Lawrence County",36089,"Low 3"
"NY","New York","Saratoga County",36091,"Mid 2"
"NY","New York","Schenectady County",36093,"Mid 2"
"NY","New York","Schoharie County",36095,"Mid 2"
"NY","New York","Schuyler County",36097,"Mid 2"
"NY","New York","Seneca County",36099,"Mid 2"
"NY","New York","Steuben County",36101,"Mid 2"
"NY","New York","Suffolk County",36103,"Mid 3"
"NY","New York","Sullivan County",36105,"Mid 2"
"NY","New York","Tioga County",36107,"Mid 2"
"NY","New York","Tompkins County",36109,"Mid 2"
"NY","New York","Ulster County",36111,"Mid 2"
"NY","New York","Warren County",36113,"Mid 2"
"NY","New York","Washington County",36115,"Mid 2"
"NY","New York","Wayne County",36117,"Mid 2"
"NY","New York","Westchester County",36119,"Mid 2"
"NY","New York","Wyoming County",36121,"Mid 2"
"NY","New York","Yates County",36123,"Mid 2"
"NC","North Carolina","Alamance County",37001,"Mid 4"
"NC","North Carolina","Alexander County",37003,"Mid 4"
"NC","North Carolina","Alleghany County",37005,"Mid 4"
"NC","North Carolina","Anson County",37007,"High 2"
"NC","North Carolina","Ashe County",37009,"Mid 4"
"NC","North Carolina","Avery County",37011,"Mid 2"
"NC","North Carolina","Beaufort County",37013,"High 2"
"NC","North Carolina","Bertie County",37015,"High 2"
"NC","North Carolina","Bladen County",37017,"High 2"
"NC","North Carolina","Brunswick County",37019,"High 2"
"NC","North Carolina","Buncombe County",37021,"Mid 4"
"NC","North Carolina","Burke County",37023,"Mid 4"
"NC","North Carolina","Cabarrus County",37025,"Mid 4"
"NC","North Carolina","Caldwell County",37027,"Mid 4"
"NC","North Carolina","Camden County",37029,"High 2"
"NC","North Carolina","Carteret County",37031,"High 2"
"NC","North Carolina","Caswell County",37033,"Mid 4"
"NC","North Carolina","Catawba County",37035,"Mid 4"
"NC","North Carolina","Chatham County",37037,"Mid 4"
"NC","North Carolina","Cherokee County",37039,"Mid 4"
"NC","North Carolina","Chowan County",37041,"High 2"
"NC","North Carolina","Clay County",37043,"Mid 4"
"NC","North Carolina","Cleveland County",37045,"Mid 4"
"NC","North Carolina","Columbus County",37047,"High 2"
"NC","North Carolina","Craven County",37049,"High 2"
"NC","North Carolina","Cumberland County",37051,"High 2"
"NC","North Carolina","Currituck County",37053,"High 2"
"NC","North Carolina","Dare County",37055,"High 2"
"NC","North Carolina","Davidson County",37057,"High 2"
"NC","North Carolina","Davie County",37059,"High 2"
"NC","North Carolina","Duplin County",37061,"High 2"
"NC","North Carolina","Durham County",37063,"Mid 4"
"NC","North Carolina","Edgecombe County",37065,"High 2"
"NC","North Carolina","Forsyth County",37067,"Mid 4"
"NC","North Carolina","Franklin County",37069,"Mid 4"
"NC","North Carolina","Gaston County",37071,"Mid 4"
"NC","North Carolina","Gates County",37073,"High 2"
"NC","North Carolina","Graham County",37075,"Mid 4"
"NC","North Carolina","Granville County",37077,"Mid 4"
"NC","North Carolina","Greene County",37079,"High 2"
"NC","North Carolina","Guilford County",37081,"Mid 4"
"NC","North Carolina","Halifax County",37083,"High 2"
"NC","North Carolina","Harnett County",37085,"High 2"
"NC","North Carolina","Haywood County",37087,"Mid 4"
"NC","North Carolina","Henderson County",37089,"Mid 4"
"NC","North Carolina","Hertford County",37091,"High 2"
"NC","North Carolina","Hoke County",37093,"High 2"
"NC","North Carolina","Hyde County",37095,"High 2"
"NC","North Carolina","Iredell County",37097,"Mid 4"
"NC","North Carolina","Jackson County",37099,"Mid 4"
"NC","North Carolina","Johnston County",37101,"High 2"
"NC","North Carolina","Jones County",37103,"High 2"
"NC","North Carolina","Lee County",37105,"High 2"
"NC","North Carolina","Lenoir County",37107,"High 2"
"NC","North Carolina","Lincoln County",37109,"Mid 4"
"NC","North Carolina","McDowell County",37111,"Mid 4"
"NC","North Carolina","Macon County",37113,"Mid 4"
"NC","North Carolina","Madison County",37115,"Mid 4"
"NC","North Carolina","Martin County",37117,"High 2"
"NC","North Carolina","Mecklenburg County",37119,"Mid 4"
"NC","North Carolina","Mitchell County",37121,"Mid 2"
"NC","North Carolina","Montgomery County",37123,"High 2"
"NC","North Carolina","Moore County",37125,"High 2"
"NC","North Carolina","Nash County",37127,"High 2"
"NC","North Carolina","New Hanover County",37129,"High 2"
"NC","North Carolina","Northampton County",37131,"High 2"
"NC","North Carolina","Onslow County",37133,"High 2"
"NC","North Carolina","Orange County",37135,"Mid 4"
"NC","North Carolina","Pamlico County",37137,"High 2"
"NC","North Carolina","Pasquotank County",37139,"High 2"
"NC","North Carolina","Pender County",37141,"High 2"
"NC","North Carolina","Perquimans County",37143,"High 2"
"NC","North Carolina","Person County",37145,"Mid 4"
"NC","North Carolina","Pitt County",37147,"High 2"
"NC","North Carolina","Polk County",37149,"Mid 4"
"NC","North Carolina","Randolph County",37151,"Mid 4"
"NC","North Carolina","Richmond County",37153,"Mid 4"
"NC","North Carolina","Robeson County",37155,"High 2"
"NC","North Carolina","Rockingham County",37157,"Mid 4"
"NC","North Carolina","Rowan County",37159,"Mid 4"
"NC","North Carolina","Rutherford County",37161,"Mid 4"
"NC","North Carolina","Sampson County",37163,"High 2"
"NC","North Carolina","Scotland County",37165,"High 2"
"NC","North Carolina","Stanly County",37167,"High 2"
"NC","North Carolina","Stokes County",37169,"Mid 4"
"NC","North Carolina","Surry County",37171,"Mid 4"
"NC","North Carolina","Swain County",37173,"Mid 4"
"NC","North Carolina","Transylvania County",37175,"Mid 4"
"NC","North Carolina","Tyrrell County",37177,"High 2"
"NC","North Carolina","Union County",37179,"High 2"
"NC","North Carolina","Vance County",37181,"Mid 4"
"NC","North Carolina","Wake County",37183,"Mid 4"
"NC","North Carolina","Warren County",37185,"Mid 4"
"NC","North Carolina","Washington County",37187,"High 2"
"NC","North Carolina","Watauga County",37189,"Mid 2"
"NC","North Carolina","Wayne County",37191,"High 2"
"NC","North Carolina","Wilkes County",37193,"Mid 4"
"NC","North Carolina","Wilson County",37195,"High 2"
"NC","North Carolina","Yadkin County",37197,"Mid 4"
"NC","North Carolina","Yancey County",37199,"Mid 4"
"ND","North Dakota","Adams County",38001,"Low 2"
"ND","North Dakota","Barnes County",38003,"Mid 1"
"ND","North Dakota","Benson County",38005,"Low 3"
"ND","North Dakota","Billings County",38007,"Low 2"
"ND","North Dakota","Bottineau County",38009,"Low 3"
"ND","North Dakota","Bowman County",38011,"Low 2"
"ND","North Dakota","Burke County",38013,"Low 3"
"ND","North Dakota","Burleigh County",38015,"Low 3"
"ND","North Dakota","Cass County",38017,"Low 3"
"ND","North Dakota","Cavalier County",38019,"Low 3"
"ND","North Dakota","Dickey County",38021,"Mid 1"
"ND","North Dakota","Divide County",38023,"Low 3"
"ND","North Dakota","Dunn County",38025,"Low 2"
"ND","North Dakota","Eddy County",38027,"Low 3"
"ND","North Dakota","Emmons County",38029,"Mid 4"
"ND","North Dakota","Foster County",38031,"Low 3"
"ND","North Dakota","Golden Valley County",38033,"Low 2"
"ND","North Dakota","Grand Forks County",38035,"Low 3"
"ND","North Dakota","Grant County",38037,"Low 3"
"ND","North Dakota","Griggs County",38039,"Mid 1"
"ND","North Dakota","Hettinger County",38041,"Low 2"
"ND","North Dakota","Kidder County",38043,"Low 3"
"ND","North Dakota","LaMoure County",38045,"Low 3"
"ND","North Dakota","Logan County",38047,"Mid 4"
"ND","North Dakota","McHenry County",38049,"Low 2"
"ND","North Dakota","McIntosh County",38051,"Mid 4"
"ND","North Dakota","McKenzie County",38053,"Low 2"
"ND","North Dakota","McLean County",38055,"Low 3"
"ND","North Dakota","Mercer County",38057,"Low 3"
"ND","North Dakota","Morton County",38059,"Low 3"
"ND","North Dakota","Mountrail County",38061,"Low 2"
"ND","North Dakota","Nelson County",38063,"Low 3"
"ND","North Dakota","Oliver County",38065,"Low 3"
"ND","North Dakota","Pembina County",38067,"Low 3"
"ND","North Dakota","Pierce County",38069,"Low 3"
"ND","North Dakota","Ramsey County",38071,"Low 3"
"ND","North Dakota","Ransom County",38073,"Mid 1"
"ND","North Dakota","Renville County",38075,"Low 2"
"ND","North Dakota","Richland County",38077,"Mid 1"
"ND","North Dakota","Rolette County",38079,"Low 3"
"ND","North Dakota","Sargent County",38081,"Mid 1"
"ND","North Dakota","Sheridan County",38083,"Low 2"
"ND","North Dakota","Sioux County",38085,"Mid 4"
"ND","North Dakota","Slope County",38087,"Low 2"
"ND","North Dakota","Stark County",38089,"Low 2"
"ND","North Dakota","Steele County",38091,"Mid 1"
"ND","North Dakota","Stutsman County",38093,"Low 3"
"ND","North Dakota","Towner County",38095,"Mid 2"
"ND","North Dakota","Traill County",38097,"Low 3"
"ND","North Dakota","Walsh County",38099,"Low 3"
"ND","North Dakota","Ward County",38101,"Low 2"
"ND","North Dakota","Wells County",38103,"Low 3"
"ND","North Dakota","Williams County",38105,"Low 3"
"OH","Ohio","Adams County",39001,"Mid 3"
"OH","Ohio","Allen County",39003,"Mid 2"
"OH","Ohio","Ashland County",39005,"Mid 2"
"OH","Ohio","Ashtabula County",39007,"Mid 2"
"OH","Ohio","Athens County",39009,"Mid 3"
"OH","Ohio","Auglaize County",39011,"Mid 2"
"OH","Ohio","Belmont County",39013,"Mid 2"
"OH","Ohio","Brown County",39015,"Mid 3"
"OH","Ohio","Butler County",39017,"Mid 3"
"OH","Ohio","Carroll County",39019,"Mid 1"
"OH","Ohio","Champaign County",39021,"Mid 2"
"OH","Ohio","Clark County",39023,"Mid 3"
"OH","Ohio","Clermont County",39025,"Mid 3"
"OH","Ohio","Clinton County",39027,"Mid 3"
"OH","Ohio","Columbiana County",39029,"Mid 2"
"OH","Ohio","Coshocton County",39031,"Mid 3"
"OH","Ohio","Crawford County",39033,"Mid 2"
"OH","Ohio","Cuyahoga County",39035,"Mid 2"
"OH","Ohio","Darke County",39037,"Mid 2"
"OH","Ohio","Defiance County",39039,"Mid 2"
"OH","Ohio","Delaware County",39041,"Mid 2"
"OH","Ohio","Erie County",39043,"Mid 2"
"OH","Ohio","Fairfield County",39045,"Mid 3"
"OH","Ohio","Fayette County",39047,"Mid 3"
"OH","Ohio","Franklin County",39049,"Mid 2"
"OH","Ohio","Fulton County",39051,"Mid 2"
"OH","Ohio","Gallia County",39053,"Mid 4"
"OH","Ohio","Geauga County",39055,"Mid 2"
"OH","Ohio","Greene County",39057,"Mid 2"
"OH","Ohio","Guernsey County",39059,"Mid 3"
"OH","Ohio","Hamilton County",39061,"Mid 3"
"OH","Ohio","Hancock County",39063,"Mid 2"
"OH","Ohio","Hardin County",39065,"Mid 2"
"OH","Ohio","Harrison County",39067,"Mid 1"
"OH","Ohio","Henry County",39069,"Mid 2"
"OH","Ohio","Highland County",39071,"Mid 3"
"OH","Ohio","Hocking County",39073,"Mid 3"
"OH","Ohio","Holmes County",39075,"Mid 2"
"OH","Ohio","Huron County",39077,"Mid 2"
"OH","Ohio","Jackson County",39079,"Mid 4"
"OH","Ohio","Jefferson County",39081,"Mid 2"
"OH","Ohio","Knox County",39083,"Mid 2"
"OH","Ohio","Lake County",39085,"Mid 2"
"OH","Ohio","Lawrence County",39087,"Mid 4"
"OH","Ohio","Licking County",39089,"Mid 3"
"OH","Ohio","Logan County",39091,"Mid 2"
"OH","Ohio","Lorain County",39093,"Mid 2"
"OH","Ohio","Lucas County",39095,"Mid 2"
"OH","Ohio","Madison County",39097,"Mid 3"
"OH","Ohio","Mahoning County",39099,"Mid 2"
"OH","Ohio","Marion County",39101,"Mid 2"
"OH","Ohio","Medina County",39103,"Mid 2"
"OH","Ohio","Meigs County",39105,"Mid 4"
"OH","Ohio","Mercer County",39107,"Mid 2"
"OH","Ohio","Miami County",39109,"Mid 2"
"OH","Ohio","Monroe County",39111,"Mid 3"
"OH","Ohio","Montgomery County",39113,"Mid 3"
"OH","Ohio","Morgan County",39115,"Mid 3"
"OH","Ohio","Morrow County",39117,"Mid 2"
"OH","Ohio","Muskingum County",39119,"Mid 3"
"OH","Ohio","Noble County",39121,"Mid 3"
"OH","Ohio","Ottawa County",39123,"Mid 2"
"OH","Ohio","Paulding County",39125,"Mid 2"
"OH","Ohio","Perry County",39127,"Mid 3"
"OH","Ohio","Pickaway County",39129,"Mid 2"
"OH","Ohio","Pike County",39131,"Mid 4"
"OH","Ohio","Portage County",39133,"Mid 2"
"OH","Ohio","Preble County",39135,"Mid 3"
"OH","Ohio","Putnam County",39137,"Mid 2"
"OH","Ohio","Richland County",39139,"Mid 2"
"OH","Ohio","Ross County",39141,"Mid 2"
"OH","Ohio","Sandusky County",39143,"Mid 2"
"OH","Ohio","Scioto County",39145,"Mid 4"
"OH","Ohio","Seneca County",39147,"Mid 2"
"OH","Ohio","Shelby County",39149,"Mid 2"
"OH","Ohio","Stark County",39151,"Mid 2"
"OH","Ohio","Summit County",39153,"Mid 2"
"OH","Ohio","Trumbull County",39155,"Mid 2"
"OH","Ohio","Tuscarawas County",39157,"Mid 1"
"OH","Ohio","Union County",39159,"Mid 2"
"OH","Ohio","Van Wert County",39161,"Mid 2"
"OH","Ohio","Vinton County",39163,"Mid 3"
"OH","Ohio","Warren County",39165,"Mid 3"
"OH","Ohio","Washington County",39167,"Mid 3"
"OH","Ohio","Wayne County",39169,"Mid 2"
"OH","Ohio","Williams County",39171,"Mid 2"
"OH","Ohio","Wood County",39173,"Mid 2"
"OH","Ohio","Wyandot County",39175,"Mid 2"
"OK","Oklahoma","Adair County",40001,"High 1"
"OK","Oklahoma","Alfalfa County",40003,"Mid 3"
"OK","Oklahoma","Atoka County",40005,"High 1"
"OK","Oklahoma","Beaver County",40007,"Low 3"
"OK","Oklahoma","Beckham County",40009,"Mid 2"
"OK","Oklahoma","Blaine County",40011,"Mid 3"
"OK","Oklahoma","Bryan County",40013,"High 1"
"OK","Oklahoma","Caddo County",40015,"High 1"
"OK","Oklahoma","Canadian County",40017,"High 1"
"OK","Oklahoma","Carter County",40019,"High 1"
"OK","Oklahoma","Cherokee County",40021,"High 1"
"OK","Oklahoma","Choctaw County",40023,"High 3"
"OK","Oklahoma","Cimarron County",40025,"Low 3"
"OK","Oklahoma","Cleveland County",40027,"High 1"
"OK","Oklahoma","Coal County",40029,"High 1"
"OK","Oklahoma","Comanche County",40031,"High 1"
"OK","Oklahoma","Cotton County",40033,"Mid 3"
"OK","Oklahoma","Craig County",40035,"High 1"
"OK","Oklahoma","Creek County",40037,"High 1"
"OK","Oklahoma","Custer County",40039,"Mid 3"
"OK","Oklahoma","Delaware County",40041,"Mid 3"
"OK","Oklahoma","Dewey County",40043,"Mid 2"
"OK","Oklahoma","Ellis County",40045,"Mid 1"
"OK","Oklahoma","Garfield County",40047,"High 1"
"OK","Oklahoma","Garvin County",40049,"High 1"
"OK","Oklahoma","Grady County",40051,"High 1"
"OK","Oklahoma","Grant County",40053,"High 1"
"OK","Oklahoma","Greer County",40055,"Mid 3"
"OK","Oklahoma","Harmon County",40057,"Mid 3"
"OK","Oklahoma","Harper County",40059,"Mid 2"
"OK","Oklahoma","Haskell County",40061,"Mid 3"
"OK","Oklahoma","Hughes County",40063,"High 1"
"OK","Oklahoma","Jackson County",40065,"Mid 3"
"OK","Oklahoma","Jefferson County",40067,"High 1"
"OK","Oklahoma","Johnston County",40069,"High 1"
"OK","Oklahoma","Kay County",40071,"High 1"
"OK","Oklahoma","Kingfisher County",40073,"High 1"
"OK","Oklahoma","Kiowa County",40075,"Mid 3"
"OK","Oklahoma","Latimer County",40077,"Mid 3"
"OK","Oklahoma","Le Flore County",40079,"High 1"
"OK","Oklahoma","Lincoln County",40081,"High 1"
"OK","Oklahoma","Logan County",40083,"High 1"
"OK","Oklahoma","Love County",40085,"High 1"
"OK","Oklahoma","McClain County",40087,"High 1"
"OK","Oklahoma","McCurtain County",40089,"High 1"
"OK","Oklahoma","McIntosh County",40091,"High 1"
"OK","Oklahoma","Major County",40093,"Mid 3"
"OK","Oklahoma","Marshall County",40095,"High 1"
"OK","Oklahoma","Mayes County",40097,"Mid 2"
"OK","Oklahoma","Murray County",40099,"High 1"
